Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2181917-A/2181917/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,ARARENDA,127001,ETA Ararendá,ARARENDA,UN-BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",205,0,0,ausência em 100 mL,0,15/04/2019,15/04/2019,0
N?  2163042-A/2163042/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Carmina,CATUNDA,191692,ETA Catunda,CATUNDA - Açude Carmina + Poços,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",205,0,0,ausência em 100 mL,0,20/02/2019,21/02/2019,0
N?  2150160-A/2150160/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Carmina,CATUNDA,191692,ETA Catunda,CATUNDA - Açude Carmina + Poços,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",206,0,0,ausência em 100 mL,0,17/01/2019,17/01/2019,0
N?  2181918-A/2181918/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,ARARENDA,127001,ETA Ararendá,ARARENDA,UN-BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",206,0,0,ausência em 100 mL,0,17/04/2019,17/04/2019,0
N?  2163043-A/2163043/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Carmina,CATUNDA,191692,ETA Catunda,CATUNDA - Açude Carmina + Poços,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",206,0,0,ausência em 100 mL,0,21/02/2019,21/02/2019,0
N?  2171547-A/2171547/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Carmina,CATUNDA,191692,ETA Catunda,CATUNDA - Açude Carmina + Poços,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",206,0,0,ausência em 100 mL,0,21/03/2019,21/03/2019,0
N?  2172087-A/2172087/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída,Açude Carmina,CATUNDA,191692,ETA Catunda,CATUNDA - Açude Carmina + Poços,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",207,0,0,ausência em 100 mL,0,26/03/2019,26/03/2019,0
N?  2184259-A/2184259/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,ARARENDA,127001,ETA Ararendá,ARARENDA,UN-BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",207,0,0,ausência em 100 mL,0,22/04/2019,22/04/2019,0
N?  2164611-A/2164611/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Carmina,CATUNDA,191692,ETA Catunda,CATUNDA - Açude Carmina + Poços,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",207,0,0,ausência em 100 mL,0,26/02/2019,26/02/2019,0
N?  2151486-A/2151486/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Carmina,CATUNDA,191692,ETA Catunda,CATUNDA - Açude Carmina + Poços,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",207,0,0,ausência em 100 mL,0,22/01/2019,22/01/2019,0
N?  2184260-A/2184260/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,ARARENDA,127001,ETA Ararendá,ARARENDA,UN-BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",208,0,0,ausência em 100 mL,0,24/04/2019,24/04/2019,0
N?  2173283-A/2173283/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Carmina,CATUNDA,191692,ETA Catunda,CATUNDA - Açude Carmina + Poços,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",208,0,0,ausência em 100 mL,0,28/03/2019,28/03/2019,0
N?  2165541-A/2165541/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Carmina,CATUNDA,191692,ETA Catunda,CATUNDA - Açude Carmina + Poços,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",208,0,0,ausência em 100 mL,0,28/02/2019,28/02/2019,0
N?  2152429-A/2152429/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Carmina,CATUNDA,191692,ETA Catunda,CATUNDA - Açude Carmina + Poços,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",208,0,0,ausência em 100 mL,0,24/01/2019,24/01/2019,0
N?  2184547-A/2184547/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Poços Tubulares,ARARENDA,127001,ETA Ararendá,ARARENDA,UN-BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",209,0,0,ausência em 100 mL,0,29/04/2019,29/04/2019,0
N?  2168035-A/2168035/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",209,0,0,ausência em 100 mL,0,06/03/2019,07/03/2019,0
N?  2153964-A/2153964/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,"Açude Carmina, PA - 01, PT - 05",CATUNDA,191692,ETA Catunda,CATUNDA - Açude Carmina + Poços,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",209,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
N?  2156520-A/2156520/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",209,0,0,ausência em 100 mL,0,05/02/2019,05/02/2019,0
N?  2168053-A/2168053/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",210,0,0,ausência em 100 mL,0,07/03/2019,07/03/2019,0
N?  2157203-A/2157203/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,torneira de entrada no laboratório,Açude Barra Velha,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",210,0,0,ausência em 100 mL,0,08/02/2019,08/02/2019,0
N?  2176224-A/2176224/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída,"Açude Flor do Campo, Poços Tubulares, Açude do Rodrigo",NOVO ORIENTE,39621,ETA Novo Oriente,UNBPA-NOVO ORIENTE,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",210,0,0,ausência em 100 mL,0,01/04/2019,01/04/2019,0
N?  2155035-A/2155035/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Carmina,CATUNDA,191692,ETA Catunda,CATUNDA - Açude Carmina + Poços,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",210,0,0,ausência em 100 mL,0,31/01/2019,31/01/2019,0
N?  2158584-A/2158584/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Barra Velha,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",211,0,0,ausência em 100 mL,0,12/02/2019,12/02/2019,0
N?  2169352-A/2169352/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",211,0,0,ausência em 100 mL,0,12/03/2019,12/03/2019,0
N?  2146845-A/2146845/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",211,0,0,ausência em 100 mL,0,02/01/2019,03/01/2019,0
N?  2177311-A/2177311/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída,Açude do Rodrigo,NOVO ORIENTE,39811,ETA Novo Oriente,UNBPA-NOVO ORIENTE,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",211,0,0,ausência em 100 mL,0,03/04/2019,03/04/2019,0
N?  2177849-A/2177849/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,"Açude Flor do Campo, Poços Tubulares, Açude do Rodrigo",NOVO ORIENTE,39621,ETA Novo Oriente,UNBPA-NOVO ORIENTE,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",212,0,0,ausência em 100 mL,0,08/04/2019,08/04/2019,0
N?  2159418-A/2159418/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Barra Velha,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",212,0,0,ausência em 100 mL,0,14/02/2019,14/02/2019,0
N?  2170912-A/2170912/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",212,0,0,ausência em 100 mL,0,15/03/2019,15/03/2019,0
N?  2146848-A/2146848/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",212,0,0,ausência em 100 mL,0,03/01/2019,03/01/2019,0
N?  2147256-A/2147256/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",213,0,0,ausência em 100 mL,0,08/01/2019,08/01/2019,0
N?  2180047-A/2180047/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,"Açude Flor do Campo, Poços Tubulares, Açude do Rodrigo",NOVO ORIENTE,39811,ETA Novo Oriente,UNBPA-NOVO ORIENTE,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",213,0,0,ausência em 100 mL,0,10/04/2019,10/04/2019,0
N?  2171385-A/2171385/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",213,0,0,ausência em 100 mL,0,20/03/2019,21/03/2019,0
N?  2161901-A/2161901/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",213,0,0,ausência em 100 mL,0,19/02/2019,19/02/2019,0
N?  2182630-A/2182630/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,"Açude Flor do Campo, Poços Tubulares",NOVO ORIENTE,39621,ETA Novo Oriente,UNBPA-NOVO ORIENTE,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",214,0,0,ausência em 100 mL,0,15/04/2019,15/04/2019,0
N?  2148807-A/2148807/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",214,0,0,ausência em 100 mL,0,15/01/2019,15/01/2019,0
N?  2171390-A/2171390/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",214,0,0,ausência em 100 mL,0,21/03/2019,21/03/2019,0
N?  2163017-A/2163017/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",214,0,0,ausência em 100 mL,0,21/02/2019,21/02/2019,0
N?  2150188-A/2150188/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,torneira de entrada no laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",215,0,0,ausência em 100 mL,0,16/01/2019,17/01/2019,0
N?  2164592-A/2164592/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Barra Velha,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",215,0,0,ausência em 100 mL,0,26/02/2019,26/02/2019,0
N?  2173188-A/2173188/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",215,0,0,ausência em 100 mL,0,26/03/2019,26/03/2019,0
N?  2182632-A/2182632/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,"Açude Flor do Campo, Poços Tubulares, Açude do Rodrigo",NOVO ORIENTE,39811,ETA Novo Oriente,UNBPA-NOVO ORIENTE,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",215,0,0,ausência em 100 mL,0,17/04/2019,17/04/2019,0
N?  2165528-A/2165528/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Barra Velha,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",216,0,0,ausência em 100 mL,0,28/02/2019,28/02/2019,0
N?  2150194-A/2150194/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,torneira de entrada no laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",216,0,0,ausência em 100 mL,0,17/01/2019,17/01/2019,0
N?  2182634-A/2182634/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,"Açude Flor do Campo, Poços Tubulares",NOVO ORIENTE,39621,ETA Novo Oriente,UNBPA-NOVO ORIENTE,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",216,0,0,ausência em 100 mL,0,22/04/2019,22/04/2019,0
N?  2174685-A/2174685/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",216,0,0,ausência em 100 mL,0,29/03/2019,29/03/2019,0
N?  2184136-A/2184136/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do laboratório,"Açude Flor do Campo, Açude do Rodrigo",NOVO ORIENTE,39811,ETA Novo Oriente,UNBPA-NOVO ORIENTE,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",217,0,0,ausência em 100 mL,0,24/04/2019,24/04/2019,0
N?  2156173-A/2156173/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183352,ETA Monsenhor Tabosa,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",217,0,0,ausência em 100 mL,0,05/02/2019,05/02/2019,0
N?  2151558-A/2151558/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",217,0,0,ausência em 100 mL,0,22/01/2019,22/01/2019,0
N?  2169074-A/2169074/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183352,ETA Monsenhor Tabosa,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",217,0,0,ausência em 100 mL,0,06/03/2019,07/03/2019,0
N?  2156871-A/2156871/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do reservatório apoiado,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183401,ETA MONSENHOR TABOSA,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",218,0,0,ausência em 100 mL,0,07/02/2019,07/02/2019,0
N?  2184557-A/2184557/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do laboratório,Açude do Rodrigo,NOVO ORIENTE,39621,ETA Novo Oriente,UNBPA-NOVO ORIENTE,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",218,0,0,ausência em 100 mL,0,29/04/2019,29/04/2019,0
N?  2169075-A/2169075/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183401,ETA MONSENHOR TABOSA,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",218,0,0,ausência em 100 mL,0,07/03/2019,07/03/2019,0
N?  2152440-A/2152440/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",218,0,0,ausência em 100 mL,0,24/01/2019,24/01/2019,0
N?  2158311-A/2158311/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183352,ETA Monsenhor Tabosa,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",219,0,0,ausência em 100 mL,0,11/02/2019,12/02/2019,0
N?  2169341-A/2169341/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório apoiado,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183352,ETA Monsenhor Tabosa,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",219,0,0,ausência em 100 mL,0,12/03/2019,12/03/2019,0
N?  2176236-A/2176236/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Fonte,PORANGA,39198,ETA Poranga,UNBPA-PORANGA,UN-BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",219,0,0,ausência em 100 mL,0,01/04/2019,01/04/2019,0
N?  2154442-A/2154442/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",219,0,0,ausência em 100 mL,0,29/01/2019,29/01/2019,0
N?  2170557-A/2170557/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório apoiado,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183401,ETA MONSENHOR TABOSA,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",220,0,0,ausência em 100 mL,0,14/03/2019,14/03/2019,0
N?  2159368-A/2159368/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183401,ETA MONSENHOR TABOSA,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",220,0,0,ausência em 100 mL,0,14/02/2019,14/02/2019,0
N?  2155090-A/2155090/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Cupim,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",220,0,0,ausência em 100 mL,0,31/01/2019,31/01/2019,0
N?  2176555-A/2176555/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Fonte,PORANGA,39198,ETA Poranga,UNBPA-PORANGA,UN-BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",220,0,0,ausência em 100 mL,0,03/04/2019,03/04/2019,0
N?  2171524-A/2171524/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do reservatório apoiado,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183352,ETA Monsenhor Tabosa,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",221,0,0,ausência em 100 mL,0,21/03/2019,21/03/2019,0
N?  2146099-A/2146099/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183352,ETA Monsenhor Tabosa,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",221,0,0,ausência em 100 mL,0,02/01/2019,03/01/2019,0
N?  2161904-A/2161904/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183352,ETA Monsenhor Tabosa,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",221,0,0,ausência em 100 mL,0,19/02/2019,19/02/2019,0
N?  2177877-A/2177877/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Fonte,PORANGA,39198,ETA Poranga,UNBPA-PORANGA,UN-BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",221,0,0,ausência em 100 mL,0,08/04/2019,08/04/2019,0
N?  2180022-A/2180022/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Fonte,PORANGA,39198,ETA Poranga,UNBPA-PORANGA,UN-BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",222,0,0,ausência em 100 mL,0,10/04/2019,10/04/2019,0
N?  2173307-A/2173307/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do reservatório apoiado,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183401,ETA MONSENHOR TABOSA,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",222,0,0,ausência em 100 mL,0,27/03/2019,28/03/2019,0
N?  2163007-A/2163007/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do reservatório apoiado,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183401,ETA MONSENHOR TABOSA,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",222,0,0,ausência em 100 mL,0,21/02/2019,21/02/2019,0
N?  2146101-A/2146101/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório apoiado,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183401,ETA MONSENHOR TABOSA,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",222,0,0,ausência em 100 mL,0,03/01/2019,03/01/2019,0
N?  2173176-A/2173176/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do reservatório apoiado,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183352,ETA Monsenhor Tabosa,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",223,0,0,ausência em 100 mL,0,26/03/2019,26/03/2019,0
N?  2147220-A/2147220/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório apoiado,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183352,ETA Monsenhor Tabosa,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",223,0,0,ausência em 100 mL,0,08/01/2019,08/01/2019,0
N?  2182646-A/2182646/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Fonte,PORANGA,39198,ETA Poranga,UNBPA-PORANGA,UN-BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",223,0,0,ausência em 100 mL,0,15/04/2019,15/04/2019,0
N?  2164589-A/2164589/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório apoiado,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183352,ETA Monsenhor Tabosa,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",223,0,0,ausência em 100 mL,0,26/02/2019,26/02/2019,0
N?  2148786-A/2148786/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório apoiado,"Poços Tubulares, Poços Amazonas",MONSENHOR TABOSA,183401,ETA MONSENHOR TABOSA,MONSENHOR TABOSA - 666,UN BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",224,0,0,ausência em 100 mL,0,15/01/2019,15/01/2019,0
N?  2182648-A/2182648/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Fonte,PORANGA,39198,ETA Poranga,UNBPA-PORANGA,UN-BPA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",224,0,0,ausência em 100 mL,0,17/04/2019,17/04/2019,0
